user=User.objects.create_user(',Riggs,"','",Riggs@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Jacob,"',last_name=’",Riggs,'),"user=User.objects.create_user('Riggs','Riggs@illinois.edu','bicycle00', is_student=True, first_name='Riggs', last_name='Jacob')",,Riggs,"', last_name='",Jacob,')
user=User.objects.create_user(',Ali,"','",Ali@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Deshawn,"',last_name=’",Ali,'),"user=User.objects.create_user('Ali','Ali@illinois.edu','bicycle00', is_student=True, first_name='Ali', last_name='Deshawn')",,Ali,"', last_name='",Deshawn,')
user=User.objects.create_user(',Sullivan,"','",Sullivan@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Abel,"',last_name=’",Sullivan,'),"user=User.objects.create_user('Sullivan','Sullivan@illinois.edu','bicycle00', is_student=True, first_name='Sullivan', last_name='Abel')",,Sullivan,"', last_name='",Abel,')
user=User.objects.create_user(',Strong,"','",Strong@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Johnny,"',last_name=’",Strong,'),"user=User.objects.create_user('Strong','Strong@illinois.edu','bicycle00', is_student=True, first_name='Strong', last_name='Johnny')",,Strong,"', last_name='",Johnny,')
user=User.objects.create_user(',Merritt,"','",Merritt@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Zander,"',last_name=’",Merritt,'),"user=User.objects.create_user('Merritt','Merritt@illinois.edu','bicycle00', is_student=True, first_name='Merritt', last_name='Zander')",,Merritt,"', last_name='",Zander,')
user=User.objects.create_user(',Ferrell,"','",Ferrell@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Jayvion,"',last_name=’",Ferrell,'),"user=User.objects.create_user('Ferrell','Ferrell@illinois.edu','bicycle00', is_student=True, first_name='Ferrell', last_name='Jayvion')",,Ferrell,"', last_name='",Jayvion,')
user=User.objects.create_user(',Glass,"','",Glass@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Maverick,"',last_name=’",Glass,'),"user=User.objects.create_user('Glass','Glass@illinois.edu','bicycle00', is_student=True, first_name='Glass', last_name='Maverick')",,Glass,"', last_name='",Maverick,')
user=User.objects.create_user(',Holder,"','",Holder@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Lewis,"',last_name=’",Holder,'),"user=User.objects.create_user('Holder','Holder@illinois.edu','bicycle00', is_student=True, first_name='Holder', last_name='Lewis')",,Holder,"', last_name='",Lewis,')
user=User.objects.create_user(',Peters,"','",Peters@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Tyrone,"',last_name=’",Peters,'),"user=User.objects.create_user('Peters','Peters@illinois.edu','bicycle00', is_student=True, first_name='Peters', last_name='Tyrone')",,Peters,"', last_name='",Tyrone,')
user=User.objects.create_user(',Dudley,"','",Dudley@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Lawson,"',last_name=’",Dudley,'),"user=User.objects.create_user('Dudley','Dudley@illinois.edu','bicycle00', is_student=True, first_name='Dudley', last_name='Lawson')",,Dudley,"', last_name='",Lawson,')
user=User.objects.create_user(',Mclean,"','",Mclean@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Steven,"',last_name=’",Mclean,'),"user=User.objects.create_user('Mclean','Mclean@illinois.edu','bicycle00', is_student=True, first_name='Mclean', last_name='Steven')",,Mclean,"', last_name='",Steven,')
user=User.objects.create_user(',Gonzalez,"','",Gonzalez@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Jaquan,"',last_name=’",Gonzalez,'),"user=User.objects.create_user('Gonzalez','Gonzalez@illinois.edu','bicycle00', is_student=True, first_name='Gonzalez', last_name='Jaquan')",,Gonzalez,"', last_name='",Jaquan,')
user=User.objects.create_user(',Alexander,"','",Alexander@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Louis,"',last_name=’",Alexander,'),"user=User.objects.create_user('Alexander','Alexander@illinois.edu','bicycle00', is_student=True, first_name='Alexander', last_name='Louis')",,Alexander,"', last_name='",Louis,')
user=User.objects.create_user(',Townsend,"','",Townsend@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Dereon,"',last_name=’",Townsend,'),"user=User.objects.create_user('Townsend','Townsend@illinois.edu','bicycle00', is_student=True, first_name='Townsend', last_name='Dereon')",,Townsend,"', last_name='",Dereon,')
user=User.objects.create_user(',Moody,"','",Moody@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Rory,"',last_name=’",Moody,'),"user=User.objects.create_user('Moody','Moody@illinois.edu','bicycle00', is_student=True, first_name='Moody', last_name='Rory')",,Moody,"', last_name='",Rory,')
user=User.objects.create_user(',Levy,"','",Levy@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Kadin,"',last_name=’",Levy,'),"user=User.objects.create_user('Levy','Levy@illinois.edu','bicycle00', is_student=True, first_name='Levy', last_name='Kadin')",,Levy,"', last_name='",Kadin,')
user=User.objects.create_user(',Medina,"','",Medina@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Zachariah,"',last_name=’",Medina,'),"user=User.objects.create_user('Medina','Medina@illinois.edu','bicycle00', is_student=True, first_name='Medina', last_name='Zachariah')",,Medina,"', last_name='",Zachariah,')
user=User.objects.create_user(',Bonilla,"','",Bonilla@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Ayaan,"',last_name=’",Bonilla,'),"user=User.objects.create_user('Bonilla','Bonilla@illinois.edu','bicycle00', is_student=True, first_name='Bonilla', last_name='Ayaan')",,Bonilla,"', last_name='",Ayaan,')
user=User.objects.create_user(',Potts,"','",Potts@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Clinton,"',last_name=’",Potts,'),"user=User.objects.create_user('Potts','Potts@illinois.edu','bicycle00', is_student=True, first_name='Potts', last_name='Clinton')",,Potts,"', last_name='",Clinton,')
user=User.objects.create_user(',Ramirez,"','",Ramirez@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Atticus,"',last_name=’",Ramirez,'),"user=User.objects.create_user('Ramirez','Ramirez@illinois.edu','bicycle00', is_student=True, first_name='Ramirez', last_name='Atticus')",,Ramirez,"', last_name='",Atticus,')
user=User.objects.create_user(',Hancock,"','",Hancock@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Dante,"',last_name=’",Hancock,'),"user=User.objects.create_user('Hancock','Hancock@illinois.edu','bicycle00', is_student=True, first_name='Hancock', last_name='Dante')",,Hancock,"', last_name='",Dante,')
user=User.objects.create_user(',Reed,"','",Reed@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Darrell,"',last_name=’",Reed,'),"user=User.objects.create_user('Reed','Reed@illinois.edu','bicycle00', is_student=True, first_name='Reed', last_name='Darrell')",,Reed,"', last_name='",Darrell,')
user=User.objects.create_user(',Woods,"','",Woods@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Jamal,"',last_name=’",Woods,'),"user=User.objects.create_user('Woods','Woods@illinois.edu','bicycle00', is_student=True, first_name='Woods', last_name='Jamal')",,Woods,"', last_name='",Jamal,')
user=User.objects.create_user(',Ellison,"','",Ellison@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Rodrigo,"',last_name=’",Ellison,'),"user=User.objects.create_user('Ellison','Ellison@illinois.edu','bicycle00', is_student=True, first_name='Ellison', last_name='Rodrigo')",,Ellison,"', last_name='",Rodrigo,')
user=User.objects.create_user(',Mccoy,"','",Mccoy@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Julius,"',last_name=’",Mccoy,'),"user=User.objects.create_user('Mccoy','Mccoy@illinois.edu','bicycle00', is_student=True, first_name='Mccoy', last_name='Julius')",,Mccoy,"', last_name='",Julius,')
user=User.objects.create_user(',Patrick,"','",Patrick@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Ramiro,"',last_name=’",Patrick,'),"user=User.objects.create_user('Patrick','Patrick@illinois.edu','bicycle00', is_student=True, first_name='Patrick', last_name='Ramiro')",,Patrick,"', last_name='",Ramiro,')
user=User.objects.create_user(',Johns,"','",Johns@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Maxwell,"',last_name=’",Johns,'),"user=User.objects.create_user('Johns','Johns@illinois.edu','bicycle00', is_student=True, first_name='Johns', last_name='Maxwell')",,Johns,"', last_name='",Maxwell,')
user=User.objects.create_user(',Stewart,"','",Stewart@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Nathan,"',last_name=’",Stewart,'),"user=User.objects.create_user('Stewart','Stewart@illinois.edu','bicycle00', is_student=True, first_name='Stewart', last_name='Nathan')",,Stewart,"', last_name='",Nathan,')
user=User.objects.create_user(',Brown,"','",Brown@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Isiah,"',last_name=’",Brown,'),"user=User.objects.create_user('Brown','Brown@illinois.edu','bicycle00', is_student=True, first_name='Brown', last_name='Isiah')",,Brown,"', last_name='",Isiah,')
user=User.objects.create_user(',Luna,"','",Luna@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Aiden,"',last_name=’",Luna,'),"user=User.objects.create_user('Luna','Luna@illinois.edu','bicycle00', is_student=True, first_name='Luna', last_name='Aiden')",,Luna,"', last_name='",Aiden,')
user=User.objects.create_user(',Short,"','",Short@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Cyrus,"',last_name=’",Short,'),"user=User.objects.create_user('Short','Short@illinois.edu','bicycle00', is_student=True, first_name='Short', last_name='Cyrus')",,Short,"', last_name='",Cyrus,')
user=User.objects.create_user(',Walter,"','",Walter@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Kason,"',last_name=’",Walter,'),"user=User.objects.create_user('Walter','Walter@illinois.edu','bicycle00', is_student=True, first_name='Walter', last_name='Kason')",,Walter,"', last_name='",Kason,')
user=User.objects.create_user(',Roy,"','",Roy@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Isaac,"',last_name=’",Roy,'),"user=User.objects.create_user('Roy','Roy@illinois.edu','bicycle00', is_student=True, first_name='Roy', last_name='Isaac')",,Roy,"', last_name='",Isaac,')
user=User.objects.create_user(',Sharp,"','",Sharp@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Ari,"',last_name=’",Sharp,'),"user=User.objects.create_user('Sharp','Sharp@illinois.edu','bicycle00', is_student=True, first_name='Sharp', last_name='Ari')",,Sharp,"', last_name='",Ari,')
user=User.objects.create_user(',Campbell,"','",Campbell@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Tony,"',last_name=’",Campbell,'),"user=User.objects.create_user('Campbell','Campbell@illinois.edu','bicycle00', is_student=True, first_name='Campbell', last_name='Tony')",,Campbell,"', last_name='",Tony,')
user=User.objects.create_user(',Cameron,"','",Cameron@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Dax,"',last_name=’",Cameron,'),"user=User.objects.create_user('Cameron','Cameron@illinois.edu','bicycle00', is_student=True, first_name='Cameron', last_name='Dax')",,Cameron,"', last_name='",Dax,')
user=User.objects.create_user(',Cochran,"','",Cochran@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Jude,"',last_name=’",Cochran,'),"user=User.objects.create_user('Cochran','Cochran@illinois.edu','bicycle00', is_student=True, first_name='Cochran', last_name='Jude')",,Cochran,"', last_name='",Jude,')
user=User.objects.create_user(',Preston,"','",Preston@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Silas,"',last_name=’",Preston,'),"user=User.objects.create_user('Preston','Preston@illinois.edu','bicycle00', is_student=True, first_name='Preston', last_name='Silas')",,Preston,"', last_name='",Silas,')
user=User.objects.create_user(',Rosales,"','",Rosales@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Tyson,"',last_name=’",Rosales,'),"user=User.objects.create_user('Rosales','Rosales@illinois.edu','bicycle00', is_student=True, first_name='Rosales', last_name='Tyson')",,Rosales,"', last_name='",Tyson,')
user=User.objects.create_user(',Glenn,"','",Glenn@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Seth,"',last_name=’",Glenn,'),"user=User.objects.create_user('Glenn','Glenn@illinois.edu','bicycle00', is_student=True, first_name='Glenn', last_name='Seth')",,Glenn,"', last_name='",Seth,')
user=User.objects.create_user(',Lynch,"','",Lynch@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Rodney,"',last_name=’",Lynch,'),"user=User.objects.create_user('Lynch','Lynch@illinois.edu','bicycle00', is_student=True, first_name='Lynch', last_name='Rodney')",,Lynch,"', last_name='",Rodney,')
user=User.objects.create_user(',Cox,"','",Cox@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Sonny,"',last_name=’",Cox,'),"user=User.objects.create_user('Cox','Cox@illinois.edu','bicycle00', is_student=True, first_name='Cox', last_name='Sonny')",,Cox,"', last_name='",Sonny,')
user=User.objects.create_user(',Stanton,"','",Stanton@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Trace,"',last_name=’",Stanton,'),"user=User.objects.create_user('Stanton','Stanton@illinois.edu','bicycle00', is_student=True, first_name='Stanton', last_name='Trace')",,Stanton,"', last_name='",Trace,')
user=User.objects.create_user(',Cobb,"','",Cobb@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Jordan,"',last_name=’",Cobb,'),"user=User.objects.create_user('Cobb','Cobb@illinois.edu','bicycle00', is_student=True, first_name='Cobb', last_name='Jordan')",,Cobb,"', last_name='",Jordan,')
user=User.objects.create_user(',Bean,"','",Bean@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Harry,"',last_name=’",Bean,'),"user=User.objects.create_user('Bean','Bean@illinois.edu','bicycle00', is_student=True, first_name='Bean', last_name='Harry')",,Bean,"', last_name='",Harry,')
user=User.objects.create_user(',Fry,"','",Fry@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Tyree,"',last_name=’",Fry,'),"user=User.objects.create_user('Fry','Fry@illinois.edu','bicycle00', is_student=True, first_name='Fry', last_name='Tyree')",,Fry,"', last_name='",Tyree,')
user=User.objects.create_user(',Larsen,"','",Larsen@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Drake,"',last_name=’",Larsen,'),"user=User.objects.create_user('Larsen','Larsen@illinois.edu','bicycle00', is_student=True, first_name='Larsen', last_name='Drake')",,Larsen,"', last_name='",Drake,')
user=User.objects.create_user(',Santiago,"','",Santiago@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Steve,"',last_name=’",Santiago,'),"user=User.objects.create_user('Santiago','Santiago@illinois.edu','bicycle00', is_student=True, first_name='Santiago', last_name='Steve')",,Santiago,"', last_name='",Steve,')
user=User.objects.create_user(',Small,"','",Small@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Hugh,"',last_name=’",Small,'),"user=User.objects.create_user('Small','Small@illinois.edu','bicycle00', is_student=True, first_name='Small', last_name='Hugh')",,Small,"', last_name='",Hugh,')
user=User.objects.create_user(',Russo,"','",Russo@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Alijah,"',last_name=’",Russo,'),"user=User.objects.create_user('Russo','Russo@illinois.edu','bicycle00', is_student=True, first_name='Russo', last_name='Alijah')",,Russo,"', last_name='",Alijah,')
user=User.objects.create_user(',Diaz,"','",Diaz@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Brodie,"',last_name=’",Diaz,'),"user=User.objects.create_user('Diaz','Diaz@illinois.edu','bicycle00', is_student=True, first_name='Diaz', last_name='Brodie')",,Diaz,"', last_name='",Brodie,')
user=User.objects.create_user(',Norman,"','",Norman@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Nico,"',last_name=’",Norman,'),"user=User.objects.create_user('Norman','Norman@illinois.edu','bicycle00', is_student=True, first_name='Norman', last_name='Nico')",,Norman,"', last_name='",Nico,')
user=User.objects.create_user(',Webb,"','",Webb@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Damari,"',last_name=’",Webb,'),"user=User.objects.create_user('Webb','Webb@illinois.edu','bicycle00', is_student=True, first_name='Webb', last_name='Damari')",,Webb,"', last_name='",Damari,')
user=User.objects.create_user(',Jennings,"','",Jennings@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Dillan,"',last_name=’",Jennings,'),"user=User.objects.create_user('Jennings','Jennings@illinois.edu','bicycle00', is_student=True, first_name='Jennings', last_name='Dillan')",,Jennings,"', last_name='",Dillan,')
user=User.objects.create_user(',Rasmussen,"','",Rasmussen@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Santiago,"',last_name=’",Rasmussen,'),"user=User.objects.create_user('Rasmussen','Rasmussen@illinois.edu','bicycle00', is_student=True, first_name='Rasmussen', last_name='Santiago')",,Rasmussen,"', last_name='",Santiago,')
user=User.objects.create_user(',Fischer,"','",Fischer@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Brooks,"',last_name=’",Fischer,'),"user=User.objects.create_user('Fischer','Fischer@illinois.edu','bicycle00', is_student=True, first_name='Fischer', last_name='Brooks')",,Fischer,"', last_name='",Brooks,')
user=User.objects.create_user(',Ryan,"','",Ryan@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Nathaniel,"',last_name=’",Ryan,'),"user=User.objects.create_user('Ryan','Ryan@illinois.edu','bicycle00', is_student=True, first_name='Ryan', last_name='Nathaniel')",,Ryan,"', last_name='",Nathaniel,')
user=User.objects.create_user(',Conley,"','",Conley@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Brody,"',last_name=’",Conley,'),"user=User.objects.create_user('Conley','Conley@illinois.edu','bicycle00', is_student=True, first_name='Conley', last_name='Brody')",,Conley,"', last_name='",Brody,')
user=User.objects.create_user(',Allison,"','",Allison@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Conner,"',last_name=’",Allison,'),"user=User.objects.create_user('Allison','Allison@illinois.edu','bicycle00', is_student=True, first_name='Allison', last_name='Conner')",,Allison,"', last_name='",Conner,')
user=User.objects.create_user(',Hale,"','",Hale@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Terrell,"',last_name=’",Hale,'),"user=User.objects.create_user('Hale','Hale@illinois.edu','bicycle00', is_student=True, first_name='Hale', last_name='Terrell')",,Hale,"', last_name='",Terrell,')
user=User.objects.create_user(',Serrano,"','",Serrano@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Mike,"',last_name=’",Serrano,'),"user=User.objects.create_user('Serrano','Serrano@illinois.edu','bicycle00', is_student=True, first_name='Serrano', last_name='Mike')",,Serrano,"', last_name='",Mike,')
user=User.objects.create_user(',Ballard,"','",Ballard@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Korbin,"',last_name=’",Ballard,'),"user=User.objects.create_user('Ballard','Ballard@illinois.edu','bicycle00', is_student=True, first_name='Ballard', last_name='Korbin')",,Ballard,"', last_name='",Korbin,')
user=User.objects.create_user(',Clayton,"','",Clayton@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Peter,"',last_name=’",Clayton,'),"user=User.objects.create_user('Clayton','Clayton@illinois.edu','bicycle00', is_student=True, first_name='Clayton', last_name='Peter')",,Clayton,"', last_name='",Peter,')
user=User.objects.create_user(',Coffey,"','",Coffey@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Jaxon,"',last_name=’",Coffey,'),"user=User.objects.create_user('Coffey','Coffey@illinois.edu','bicycle00', is_student=True, first_name='Coffey', last_name='Jaxon')",,Coffey,"', last_name='",Jaxon,')
user=User.objects.create_user(',Fitzgerald,"','",Fitzgerald@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Carter,"',last_name=’",Fitzgerald,'),"user=User.objects.create_user('Fitzgerald','Fitzgerald@illinois.edu','bicycle00', is_student=True, first_name='Fitzgerald', last_name='Carter')",,Fitzgerald,"', last_name='",Carter,')
user=User.objects.create_user(',Norris,"','",Norris@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Layton,"',last_name=’",Norris,'),"user=User.objects.create_user('Norris','Norris@illinois.edu','bicycle00', is_student=True, first_name='Norris', last_name='Layton')",,Norris,"', last_name='",Layton,')
user=User.objects.create_user(',Mosley,"','",Mosley@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Brenden,"',last_name=’",Mosley,'),"user=User.objects.create_user('Mosley','Mosley@illinois.edu','bicycle00', is_student=True, first_name='Mosley', last_name='Brenden')",,Mosley,"', last_name='",Brenden,')
user=User.objects.create_user(',Choi,"','",Choi@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Dean,"',last_name=’",Choi,'),"user=User.objects.create_user('Choi','Choi@illinois.edu','bicycle00', is_student=True, first_name='Choi', last_name='Dean')",,Choi,"', last_name='",Dean,')
user=User.objects.create_user(',Carroll,"','",Carroll@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Rayan,"',last_name=’",Carroll,'),"user=User.objects.create_user('Carroll','Carroll@illinois.edu','bicycle00', is_student=True, first_name='Carroll', last_name='Rayan')",,Carroll,"', last_name='",Rayan,')
user=User.objects.create_user(',Gentry,"','",Gentry@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Francisco,"',last_name=’",Gentry,'),"user=User.objects.create_user('Gentry','Gentry@illinois.edu','bicycle00', is_student=True, first_name='Gentry', last_name='Francisco')",,Gentry,"', last_name='",Francisco,')
user=User.objects.create_user(',Hull,"','",Hull@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Yandel,"',last_name=’",Hull,'),"user=User.objects.create_user('Hull','Hull@illinois.edu','bicycle00', is_student=True, first_name='Hull', last_name='Yandel')",,Hull,"', last_name='",Yandel,')
user=User.objects.create_user(',Andersen,"','",Andersen@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Jacoby,"',last_name=’",Andersen,'),"user=User.objects.create_user('Andersen','Andersen@illinois.edu','bicycle00', is_student=True, first_name='Andersen', last_name='Jacoby')",,Andersen,"', last_name='",Jacoby,')
user=User.objects.create_user(',Shea,"','",Shea@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Aydin,"',last_name=’",Shea,'),"user=User.objects.create_user('Shea','Shea@illinois.edu','bicycle00', is_student=True, first_name='Shea', last_name='Aydin')",,Shea,"', last_name='",Aydin,')
user=User.objects.create_user(',Bennett,"','",Bennett@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Mohammad,"',last_name=’",Bennett,'),"user=User.objects.create_user('Bennett','Bennett@illinois.edu','bicycle00', is_student=True, first_name='Bennett', last_name='Mohammad')",,Bennett,"', last_name='",Mohammad,')
user=User.objects.create_user(',Velasquez,"','",Velasquez@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Vicente,"',last_name=’",Velasquez,'),"user=User.objects.create_user('Velasquez','Velasquez@illinois.edu','bicycle00', is_student=True, first_name='Velasquez', last_name='Vicente')",,Velasquez,"', last_name='",Vicente,')
user=User.objects.create_user(',Clements,"','",Clements@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Martin,"',last_name=’",Clements,'),"user=User.objects.create_user('Clements','Clements@illinois.edu','bicycle00', is_student=True, first_name='Clements', last_name='Martin')",,Clements,"', last_name='",Martin,')
user=User.objects.create_user(',Hooper,"','",Hooper@illinois.edu,"','",bicycle00,"', is_student=True, first_name='",Callum,"',last_name=’",Hooper,'),"user=User.objects.create_user('Hooper','Hooper@illinois.edu','bicycle00', is_student=True, first_name='Hooper', last_name='Callum')",,Hooper,"', last_name='",Callum,')
